panel,block,cohort,PC1,PC2
a,radiomics,Radiogenomics,-4.353032154545194,4.101544188209867
a,radiomics,Radiogenomics,-0.6227639998369171,7.309772956558537
a,radiomics,Radiogenomics,-9.491875691484726,18.14384408021879
a,radiomics,Radiogenomics,-17.91403330051902,-6.372944396088492
a,radiomics,Radiogenomics,2.774166211167991,2.0945899631274596
a,radiomics,Radiogenomics,-3.408040239789708,6.1188114591102
a,radiomics,Radiogenomics,2.0388711342049164,4.263382646907842
a,radiomics,Radiogenomics,-8.480139972128326,0.7208917502214485
a,radiomics,Radiogenomics,-4.670787019420337,3.9262117170566535
a,radiomics,Radiogenomics,-13.530792301937447,-9.784033601180766
a,radiomics,Radiogenomics,-1.1800056457191515,8.162672734816342
a,radiomics,Radiogenomics,-2.184030930937516,6.855560771886747
a,radiomics,Radiogenomics,2.1210547690904673,9.02737433212784
a,radiomics,Radiogenomics,-0.16756368590369414,5.6787027679625535
a,radiomics,Radiogenomics,-16.199811074065693,-6.627468953742138
a,radiomics,Radiogenomics,2.6429162114189237,0.7872070677448187
a,radiomics,Radiogenomics,-3.271508685690399,5.387974277985089
a,radiomics,Radiogenomics,-13.045608180597094,2.1475129820482883
a,radiomics,Radiogenomics,-16.989876076402396,-2.2176403253237233
a,radiomics,Radiogenomics,-10.978986933109402,-7.3781198726939605
a,radiomics,Radiogenomics,0.7378129349824213,7.3751290371036236
a,radiomics,Radiogenomics,-1.1149987227870082,6.121927181008918
a,radiomics,Radiogenomics,-16.286304127732812,-1.8678093439210128
a,radiomics,Radiogenomics,-5.193437943046454,6.939477408060064
a,radiomics,Radiogenomics,-5.162043399539643,6.3108843195148046
a,radiomics,Radiogenomics,0.6571556286091316,3.099984728705732
a,radiomics,Radiogenomics,-14.026141359150959,-3.0649257108146797
a,radiomics,Radiogenomics,-3.107014860193174,10.177605259699611
a,radiomics,Radiogenomics,-0.6835292208741768,5.296853957467462
a,radiomics,Radiogenomics,-21.24876700572497,-0.7709803061379665
a,radiomics,Radiogenomics,-12.62842724992052,-0.9416759021035482
a,radiomics,Radiogenomics,-16.48791224128077,-3.062290735707048
a,radiomics,Radiogenomics,-3.58668938628645,6.294491949162597
a,radiomics,Radiogenomics,0.5128769582875884,5.14132357704788
a,radiomics,Radiogenomics,-20.16746395895493,-3.66320372902911
a,radiomics,Radiogenomics,-8.576275925967026,-2.1399322833280148
a,radiomics,Radiogenomics,-5.2827369455963815,-1.0496484871096798
a,radiomics,Radiogenomics,-13.465635592554444,-9.624968847171127
a,radiomics,Radiogenomics,-19.88944040968629,-2.8133537375685584
a,radiomics,Radiogenomics,6.103994200518249,4.283647982459666
a,radiomics,Radiogenomics,-14.261951056798827,-4.891262594539759
a,radiomics,Radiogenomics,-2.1572057845384776,6.71625265516726
a,radiomics,Radiogenomics,-7.210062603771131,1.583592982775239
a,radiomics,Radiogenomics,-10.757483479567137,-6.497605418180642
a,radiomics,Radiogenomics,-19.76023267668517,-2.174008907505177
a,radiomics,Radiogenomics,-17.87353398731084,-3.234501971359392
a,radiomics,Radiogenomics,-19.816753457806207,-0.14671669982749916
a,radiomics,Radiogenomics,2.6217859462413795,-4.27862557963415
a,radiomics,Radiogenomics,1.62001871343536,-0.6455979246131225
a,radiomics,Radiogenomics,-16.381345140714828,-1.1846250009491601
a,radiomics,Radiogenomics,-5.767066825608613,6.10791677067781
a,radiomics,Radiogenomics,0.693094977531345,5.348499811299042
a,radiomics,Radiogenomics,-3.140330121443798,7.440568265867417
a,radiomics,Radiogenomics,4.05586231854759,-3.5285645152572216
a,radiomics,Radiogenomics,-0.982979595196303,3.016736431902561
a,radiomics,Radiogenomics,-3.1208710424584707,6.6362288295021825
a,radiomics,Radiogenomics,1.7937580896933998,-5.935647721145756
a,radiomics,Radiogenomics,6.243484289275427,-4.585392430106559
a,radiomics,Radiogenomics,-2.2825889420842054,4.150363413748191
a,radiomics,Radiogenomics,-3.9387131259437345,6.298407162895545
a,radiomics,Radiogenomics,-2.247672300331645,-0.45947590620455575
a,radiomics,Radiogenomics,-0.9330685403332515,3.6262654892357395
a,radiomics,Radiogenomics,7.651737210838844,-6.994300952376474
a,radiomics,Radiogenomics,-5.140330682011487,2.506562485420243
a,radiomics,Radiogenomics,-2.3459152248354926,2.797290310576209
a,radiomics,Radiogenomics,-1.9468584481173512,7.512093010876804
a,radiomics,Radiogenomics,0.8564920265193217,-1.0859128457265808
a,radiomics,Radiogenomics,-5.053647321320876,7.946511903902285
a,radiomics,Radiogenomics,-2.7262567426117186,6.238163624071893
a,radiomics,Radiogenomics,2.004118193854615,8.276273870814148
a,radiomics,Radiogenomics,-20.938690490951323,-6.924040426313254
a,radiomics,Radiogenomics,-8.664000412575598,-2.4241043637106574
a,radiomics,Radiogenomics,-4.444056031152974,2.856133936851346
a,radiomics,Radiogenomics,-3.415152678740423,-0.19119581712850667
a,radiomics,Radiogenomics,-0.002340972316984695,0.41172630078323885
a,radiomics,Radiogenomics,-1.4515758258542397,6.378043008074347
a,radiomics,Radiogenomics,-5.365385955313137,-3.796948767275382
a,radiomics,Radiogenomics,0.7857655356265132,-1.0940671242785687
a,radiomics,Radiogenomics,-4.809685418534788,4.816651448535214
a,radiomics,Radiogenomics,-6.088116020062848,8.778389539501827
a,radiomics,Radiogenomics,-3.1874299053318724,6.5628380933115
a,radiomics,Radiogenomics,1.3799427184971438,-1.8512338670347812
a,radiomics,Radiogenomics,-3.1101322781048752,7.492003386924635
a,radiomics,Radiogenomics,-5.242746774459049,9.558024364098546
a,radiomics,Radiogenomics,2.985457562620121,-2.2864632504934908
a,radiomics,Radiogenomics,3.958459102803699,-4.37265829100627
a,radiomics,Radiogenomics,-2.88216404909767,3.2497996746490023
a,radiomics,Radiogenomics,-3.6914169098244827,-1.6752874480188438
a,radiomics,Radiogenomics,-5.217095185904094,11.89245971921262
a,radiomics,Radiogenomics,1.8099870124605306,1.1564275805487263
a,radiomics,Radiogenomics,3.527647684109735,-4.090514294666581
a,radiomics,Radiogenomics,1.3864553924574234,1.3650709942999264
a,radiomics,Radiogenomics,-9.257442782301629,8.635366248071215
a,radiomics,Radiogenomics,-2.5924252644702785,4.555502883221487
a,radiomics,Radiogenomics,2.103804858784815,-4.6887789722643225
a,radiomics,Radiogenomics,-18.853278981056654,-6.7114230545302656
a,radiomics,Radiogenomics,-7.5396235475675315,8.700311846602466
a,radiomics,Radiogenomics,4.899355358752903,-6.045910021108174
a,radiomics,Radiogenomics,-5.879103043264872,-2.384820063133717
a,radiomics,Radiogenomics,0.38684639635423795,-4.463498724891695
a,radiomics,Radiogenomics,0.8648377035899569,-2.562224266268257
a,radiomics,Radiogenomics,-9.413652371610414,-1.4118496032420595
a,radiomics,Radiogenomics,-1.6713067443016707,4.491091964255534
a,radiomics,Radiogenomics,-6.387965286503064,7.825942661394941
a,radiomics,Radiogenomics,-1.813926741157739,6.49790648337532
a,radiomics,Radiogenomics,-7.5922822990549905,-0.2496617894901535
a,radiomics,Radiogenomics,5.492470642269164,-5.166217495328755
a,radiomics,Radiogenomics,-0.7799579357686026,4.724398534562151
a,radiomics,Radiogenomics,-3.5892831546099786,7.560557317746811
a,radiomics,Radiogenomics,-1.1304925798470176,1.6685878447557136
a,radiomics,Radiogenomics,-13.19845104391201,-10.210734329476374
a,radiomics,Radiogenomics,-1.1768762029282378,-2.292275287720566
a,radiomics,Radiogenomics,-3.541967115246441,8.53648635563858
a,radiomics,Radiogenomics,-5.857079169809482,8.123078732965025
a,radiomics,Radiogenomics,-0.5211248833692024,-2.6144983362683063
a,radiomics,Radiogenomics,-5.444458345426211,7.645500099951721
a,radiomics,Radiogenomics,-5.481394002793027,7.872907628291933
a,radiomics,Radiogenomics,-3.071811527643909,8.183264108366775
a,radiomics,Radiogenomics,-1.4953834580931853,5.703267324830301
a,radiomics,Radiogenomics,-5.187003215359694,0.7501247391559841
a,radiomics,Radiogenomics,-13.292121653698288,1.2936620032121384
a,radiomics,Radiogenomics,-10.606947309085914,-8.3746681287114
a,radiomics,Radiogenomics,-14.960258739942986,-0.3121764961432245
a,radiomics,Radiogenomics,-14.95266251157075,-5.5647146811858015
a,radiomics,Radiogenomics,-11.02378014736211,-6.415545571179042
a,radiomics,Radiogenomics,-6.601664695777052,-1.0280616222508898
a,radiomics,Radiogenomics,2.159371986127639,11.291359810233812
a,radiomics,Radiogenomics,-15.298908228309944,-8.704121955716658
a,radiomics,Radiogenomics,-19.04800755429016,-0.5284718475449834
a,radiomics,Radiogenomics,-15.185900625410653,0.4366662343299455
a,radiomics,Radiogenomics,-12.369088205797933,-1.3458494858468741
a,radiomics,Radiogenomics,-3.4155891076303044,6.513444990526029
a,radiomics,Radiogenomics,-4.382150482183697,6.902503867595369
a,radiomics,Radiogenomics,-4.617475830326354,7.145463228468168
a,radiomics,Radiogenomics,-3.131279658723709,3.8168906314209443
a,radiomics,Radiogenomics,-4.198655104791579,6.5441285627721815
a,radiomics,Radiogenomics,-4.390428583833106,-4.222283801910624
a,radiomics,Radiogenomics,-8.010571752144795,-2.8368122795771646
a,radiomics,Radiogenomics,-11.585448614136416,-4.5433031288624335
a,radiomics,Radiogenomics,-3.9701141268225872,8.625618608076428
a,radiomics,Radiogenomics,-15.717996595755373,-3.935458657609837
a,radiomics,Radiogenomics,-7.541845278721729,-5.6287639938111615
a,radiomics,Radiogenomics,-7.108315318508998,-5.271741906159115
a,radiomics,Radiogenomics,-6.550477324623063,5.5063700078628095
a,radiomics,Radiogenomics,-6.053611485374912,5.646222009406651
a,radiomics,Radiogenomics,-16.887267748582705,-6.785031980615835
a,radiomics,Radiogenomics,-6.768739815223914,-0.17450739017724465
a,radiomics,Radiogenomics,-0.9465407964604989,6.539303040252736
a,radiomics,Radiogenomics,-17.09679413215392,-6.161568534774308
a,radiomics,Radiogenomics,1.2346172658746464,-2.2027075014086384
a,radiomics,Radiogenomics,-2.98966671782384,5.942521767612541
a,radiomics,Radiogenomics,-20.260380605676872,-6.862562803744887
a,radiomics,Radiogenomics,-20.248981067283438,-2.88038929713438
a,radiomics,Radiogenomics,-13.441973581297788,-5.633162657168327
a,radiomics,Radiogenomics,-14.971234079066305,1.4084981507964474
a,radiomics,Radiogenomics,-17.477394517648342,-5.931879268833018
a,radiomics,Radiogenomics,-2.415984971353213,4.4110921748219605
a,radiomics,Radiogenomics,1.1024372680724577,-4.563999814188501
a,radiomics,Radiogenomics,3.656707652254366,7.151780598640643
a,radiomics,Radiogenomics,-17.061960249628168,-5.878520888679158
a,radiomics,Radiogenomics,-13.515250358382795,-9.004306946245057
a,radiomics,Radiogenomics,-13.53852731218991,0.11375411875361656
a,radiomics,Radiogenomics,8.907074169169796,4.520404093685438
a,radiomics,Radiogenomics,-8.469751635771576,-8.24656286846811
a,radiomics,Radiogenomics,-18.685600669749874,-4.7825271346083795
a,radiomics,Radiogenomics,-17.695151395890605,-6.108926982200068
a,radiomics,Radiogenomics,-8.682529453133965,-7.719710005263212
a,radiomics,Radiogenomics,-10.658239911608751,-10.52287803971075
a,radiomics,Radiogenomics,-10.480382300951987,-11.08008439538422
a,radiomics,Radiogenomics,-16.507977702773836,-7.655282954595843
a,radiomics,Radiogenomics,2.3823237260713346,-2.2653513939003624
a,radiomics,Radiogenomics,-13.8934568071833,-6.703942717567987
a,radiomics,Radiogenomics,-15.738953277309285,-5.694199026933504
a,radiomics,Radiogenomics,9.10811469693108,-1.9402865128683846
a,radiomics,Radiogenomics,-0.21935456338884088,-11.645484448469274
a,radiomics,Radiogenomics,-5.147719638530631,-0.9626474605960778
a,radiomics,Radiogenomics,-14.72193861877582,-7.524979523497894
a,radiomics,Radiogenomics,-11.096166424352013,-9.899861242138934
a,radiomics,Radiogenomics,4.90764486891795,-3.4069334183526983
a,radiomics,Radiogenomics,5.672636694145718,-6.177137450719691
a,radiomics,Radiogenomics,3.5353681896149016,-6.5368397970995265
a,radiomics,Radiogenomics,-17.481471564329112,-7.841356605943002
a,radiomics,Radiogenomics,-9.846512836889264,-4.412338363010692
b,radiomics,LUNG1,-2.2450527589216795,-1.319921728403776
b,radiomics,LUNG1,11.716990832130707,1.3622450190781314
b,radiomics,LUNG1,2.990094812341053,0.7977905847954954
b,radiomics,LUNG1,-7.619259555123822,-1.640288591887652
b,radiomics,LUNG1,5.131910209351167,3.6688885921870225
b,radiomics,LUNG1,-8.787308098537238,-5.314885681947735
b,radiomics,LUNG1,-1.3739713161942069,1.3500777469200576
b,radiomics,LUNG1,6.639097879317151,2.8000616579419564
b,radiomics,LUNG1,7.304180819489351,0.28469541680331967
b,radiomics,LUNG1,2.1004721572923417,-1.2698086770308754
b,radiomics,LUNG1,0.8266893090849551,-0.46111298756867036
b,radiomics,LUNG1,1.1632026770216273,-1.9147249596709055
b,radiomics,LUNG1,-4.1360238306635155,-1.976549273777075
b,radiomics,LUNG1,-0.22705444406734185,-6.975124025662479
b,radiomics,LUNG1,-8.303598930067746,-2.6597681753211564
b,radiomics,LUNG1,16.045120343187016,2.6605756328916965
b,radiomics,LUNG1,8.420243510666428,-2.958347155289745
b,radiomics,LUNG1,6.945441077971411,-1.9141481622920267
b,radiomics,LUNG1,-10.145731308468898,-0.8169184885470852
b,radiomics,LUNG1,2.63689502882693,-8.242521781282168
b,radiomics,LUNG1,-1.2346178064794724,-0.04370341909798577
b,radiomics,LUNG1,2.0837685948171414,-4.284105455937814
b,radiomics,LUNG1,7.206978286410288,-0.6792964610545967
b,radiomics,LUNG1,3.353336031021987,-1.0788881492205502
b,radiomics,LUNG1,-0.07521892194421241,0.4052375434523446
b,radiomics,LUNG1,9.467854341026424,8.34959604131926
b,radiomics,LUNG1,-9.19100358313479,-1.6237299935536653
b,radiomics,LUNG1,2.860840534517461,-2.1828011079492473
b,radiomics,LUNG1,-0.9638664244814449,-1.4658156768117907
b,radiomics,LUNG1,-3.2095014810727953,1.232113080598646
b,radiomics,LUNG1,-2.0787596480731594,1.9630919145321615
b,radiomics,LUNG1,3.212387016168603,-5.135637461943457
b,radiomics,LUNG1,-5.853040540575055,-1.8313805164120074
b,radiomics,LUNG1,-0.25285074735498,0.5519990216546448
b,radiomics,LUNG1,3.607361980252333,3.751289015392785
b,radiomics,LUNG1,-7.525307875806183,-4.360547572783508
b,radiomics,LUNG1,0.8678125200345337,-0.05111115849327077
b,radiomics,LUNG1,1.80412130752899,0.16695050091255317
b,radiomics,LUNG1,-0.2298448711849859,-0.2954356930492212
b,radiomics,LUNG1,8.715103207360057,7.034207504654532
b,radiomics,LUNG1,2.649952456974204,2.648982804672256
b,radiomics,LUNG1,7.408124830540512,4.017866300673375
b,radiomics,LUNG1,1.7439824033587752,-0.17467538858554552
b,radiomics,LUNG1,3.794336864714238,2.013017036939358
b,radiomics,LUNG1,4.133301558867983,-1.2116325548602702
b,radiomics,LUNG1,16.88724949869613,-1.001221001399039
b,radiomics,LUNG1,-2.507215937376175,1.6075748345320302
b,radiomics,LUNG1,5.363397287989617,0.9420234094522533
b,radiomics,LUNG1,-3.8878559388988414,-3.6477946363657043
b,radiomics,LUNG1,6.249416090373524,6.055097326608261
b,radiomics,LUNG1,-6.389518988842753,-5.380755073449201
b,radiomics,LUNG1,10.469361905320081,4.174237178926488
b,radiomics,LUNG1,13.402237967222508,1.7389657988827374
b,radiomics,LUNG1,-1.1740263710645351,0.010829598870762366
b,radiomics,LUNG1,3.9592548246828123,2.8260017243629045
b,radiomics,LUNG1,-1.799506979484987,-2.4865330662148857
b,radiomics,LUNG1,2.6673148432403915,1.9293522876826918
b,radiomics,LUNG1,1.179331143180846,-2.876528642109926
b,radiomics,LUNG1,-0.28278406982035464,2.859343296434305
b,radiomics,LUNG1,-1.1146561894047178,-1.7797159205668416
b,radiomics,LUNG1,-7.1542546310421535,0.7704883101385094
b,radiomics,LUNG1,1.6981578973549711,-0.5571313878005674
b,radiomics,LUNG1,-0.5881913264534467,3.406725822343239
b,radiomics,LUNG1,-4.247892434067496,-2.035540120226986
b,radiomics,LUNG1,12.191274826641436,0.36676398627339407
b,radiomics,LUNG1,-1.8433829632519274,3.4968229817146814
b,radiomics,LUNG1,-0.5150315220841705,0.785458712820967
b,radiomics,LUNG1,0.13726377279233878,1.505433516116709
b,radiomics,LUNG1,3.681395628513196,2.3774725711292986
b,radiomics,LUNG1,-3.0747540006737792,-5.538415930956038
b,radiomics,LUNG1,0.0054668734507049,2.669835422733508
b,radiomics,LUNG1,4.5999845229990095,-3.5331604336730393
b,radiomics,LUNG1,0.751550439087418,4.048832011296471
b,radiomics,LUNG1,6.653139020506659,4.798151945428018
b,radiomics,LUNG1,-5.825148049214102,-1.0331863823942007
b,radiomics,LUNG1,1.1543331951733733,0.29436275420607005
b,radiomics,LUNG1,-0.2925498032954382,4.643027701511446
b,radiomics,LUNG1,-4.891669210765213,-1.56297950285241
b,radiomics,LUNG1,11.201285494262804,7.851621299259793
b,radiomics,LUNG1,2.288063117453667,-0.031975272682269254
b,radiomics,LUNG1,-1.6369982928255413,0.1266693765531014
b,radiomics,LUNG1,-1.8734106637522032,3.1231409113012916
b,radiomics,LUNG1,-6.558359760825851,-1.296362642916622
b,radiomics,LUNG1,-1.7984805654830385,-2.6062839067975547
b,radiomics,LUNG1,-2.058231854625804,-0.06434908067738479
b,radiomics,LUNG1,-4.9250296149886115,2.346501398593001
b,radiomics,LUNG1,-7.628775872643826,-0.1368961850265493
b,radiomics,LUNG1,10.68618356789788,-4.993553512437277
b,radiomics,LUNG1,1.3571631752053501,-2.132926172297234
b,radiomics,LUNG1,-11.777609761666728,-3.0443665962822037
b,radiomics,LUNG1,-0.4252481690304119,-0.8952121218086437
b,radiomics,LUNG1,-1.7679609944557548,-0.5014671985852739
b,radiomics,LUNG1,-1.679904508798336,-1.4895397852293575
b,radiomics,LUNG1,1.3767052953579155,1.8570315906665844
b,radiomics,LUNG1,20.26801711859121,13.130492058192363
b,radiomics,LUNG1,2.947747502367514,-2.0647098351683915
b,radiomics,LUNG1,-0.8409741335930435,-1.9309902195612743
b,radiomics,LUNG1,-4.4399949022594765,-0.8237201629903969
b,radiomics,LUNG1,-7.037609857508745,-0.543527987906641
b,radiomics,LUNG1,5.861276107216319,-2.7096865475589103
b,radiomics,LUNG1,-1.8861516960925606,1.2053507933487153
b,radiomics,LUNG1,-3.159068155547304,-1.3850546521113238
b,radiomics,LUNG1,0.33729129787740697,-1.9881315600804992
b,radiomics,LUNG1,-0.8542036436716783,1.4795540419954123
b,radiomics,LUNG1,-2.961917935355813,-3.8180958335279738
b,radiomics,LUNG1,-4.600273665574154,3.5198434789135074
b,radiomics,LUNG1,-0.1850794773074401,-1.0712365340738885
b,radiomics,LUNG1,-1.261837435373124,-2.180312050807685
b,radiomics,LUNG1,0.46387249246274825,1.7223776702101943
b,radiomics,LUNG1,-1.9923127042408957,-0.41231669531247067
b,radiomics,LUNG1,-3.8919683928896416,-2.518457394278449
b,radiomics,LUNG1,-8.504093749266286,-2.3522776929925806
b,radiomics,LUNG1,3.920169720449668,-0.44983175135312686
b,radiomics,LUNG1,-5.619798479881579,-1.732417647193332
b,radiomics,LUNG1,3.2583041398466257,0.21408006628764442
b,radiomics,LUNG1,-8.647234501191104,-4.096283818451089
b,radiomics,LUNG1,-0.07165767995579149,-0.24914385777851716
b,radiomics,LUNG1,-7.829954835085142,-2.396701710242123
b,radiomics,LUNG1,1.4265183011551745,-1.8716580769408449
b,radiomics,LUNG1,-4.250319632463081,-0.9513180059325635
b,radiomics,LUNG1,-1.9192631076405344,-3.0780664638196256
b,radiomics,LUNG1,-3.649455109472956,-0.8768790205613357
b,radiomics,LUNG1,-1.7894180696435953,-0.6710217199620166
b,radiomics,LUNG1,-3.093938498261467,-4.562478537318821
b,radiomics,LUNG1,2.247173924667883,-0.7196442855872013
b,radiomics,LUNG1,-1.506832959073541,0.7508279137149342
b,radiomics,LUNG1,-1.6388410123406747,-1.2585213160391753
b,radiomics,LUNG1,1.5529843658730176,-0.5818510631006463
b,radiomics,LUNG1,7.370507427526805,1.5890584930844767
b,radiomics,LUNG1,4.320694887354658,-0.9440628903930491
b,radiomics,LUNG1,-3.2798837643703864,-0.16983159581742993
b,radiomics,LUNG1,4.143969764614816,1.388669067100386
b,radiomics,LUNG1,-8.737151471826895,-6.152912883331485
b,radiomics,LUNG1,-6.490011202410224,-3.6423493899470074
b,radiomics,LUNG1,-5.03312264204372,1.2800739118613522
b,radiomics,LUNG1,9.029124576036113,0.2978496822438623
b,radiomics,LUNG1,0.27200415913529763,2.0238545687601857
b,radiomics,LUNG1,-3.0909372434348,31.087797527756607
b,radiomics,LUNG1,-0.12872915981757554,0.007090365289944278
b,radiomics,LUNG1,4.118039947725577,0.7714821672808315
b,radiomics,LUNG1,4.735589083039174,-2.4358826952648163
b,radiomics,LUNG1,7.428319400282573,2.9745677199138436
b,radiomics,LUNG1,8.86156346794763,5.017028534103395
b,radiomics,LUNG1,-6.222935391777955,3.206189083229065
b,radiomics,LUNG1,8.681998977430908,-2.535007624071971
b,radiomics,LUNG1,-4.7409565553240025,2.380693292966666
b,radiomics,LUNG1,-1.8190291217110426,-0.12505782964792558
b,radiomics,LUNG1,11.169480713621487,-1.9402284699163674
b,radiomics,LUNG1,-1.1343875828611352,2.7580966566231617
b,radiomics,LUNG1,-1.5288678287507056,2.24771598848777
b,radiomics,LUNG1,-3.2941395611395925,-7.5924803382880555
b,radiomics,LUNG1,-1.1663155190752823,-7.980754032849332
b,radiomics,LUNG1,5.183820336287274,-1.8122988801600055
b,radiomics,LUNG1,0.7330050385002592,-3.0515632759482316
b,radiomics,LUNG1,4.418222710879842,0.25655584387681085
b,radiomics,LUNG1,11.229228285088219,9.455571097388953
b,radiomics,LUNG1,-3.5282058366328517,0.18912144841589643
b,radiomics,LUNG1,-1.7807310648218089,6.436343361948794
b,radiomics,LUNG1,3.632432486145089,-3.2154902977761184
b,radiomics,LUNG1,-7.40241698801063,-8.37291067102043
b,radiomics,LUNG1,-5.674868215078724,-0.9967100023964517
b,radiomics,LUNG1,0.5711546660827383,-1.9459732411614072
b,radiomics,LUNG1,9.605077866142677,4.4617109755884075
b,radiomics,LUNG1,6.046740070813279,5.551391212385694
b,radiomics,LUNG1,-2.340833642385156,-1.8201550434329414
b,radiomics,LUNG1,-4.3332403856946184,-0.4978637285369234
b,radiomics,LUNG1,0.5204408145661623,-4.199244076063927
b,radiomics,LUNG1,-3.5597661220423094,2.8360729170925887
b,radiomics,LUNG1,-2.293016607778505,-1.3705255527599856
b,radiomics,LUNG1,-2.257118277902553,-2.573509109430541
b,radiomics,LUNG1,-0.2979514576327736,-3.879097903599769
b,radiomics,LUNG1,2.3970894749912555,-0.4853799370014898
b,radiomics,LUNG1,-0.436388566359248,-2.1549255662782087
b,radiomics,LUNG1,-6.518831401525705,-1.4173986280738433
b,radiomics,LUNG1,-1.0069502196017168,-2.0933225541205815
b,radiomics,LUNG1,-1.038730070516804,0.056517307275589145
b,radiomics,LUNG1,7.727689320943187,3.390298851858308
b,radiomics,LUNG1,-1.539223616388418,-1.0105891471139747
b,radiomics,LUNG1,-3.788883212510579,-3.7376539506484905
b,radiomics,LUNG1,-1.0889326554156744,-3.3587502598322603
b,radiomics,LUNG1,-0.07572635210942959,-3.80005855895395
b,radiomics,LUNG1,-2.575840100653335,4.213201758511867
b,radiomics,LUNG1,3.016035353472044,0.8977607369994743
b,radiomics,LUNG1,-6.364553536770146,-1.4435528096303003
b,radiomics,LUNG1,8.53711260033525,-3.346086478471464
b,radiomics,LUNG1,-0.10942389896756004,-2.04430463933565
b,radiomics,LUNG1,4.186076340649782,4.392142331418134
b,radiomics,LUNG1,-2.7311800653587452,-0.2895673293421799
b,radiomics,LUNG1,3.1115244725523743,-1.7411308822604263
b,radiomics,LUNG1,0.36516610225974144,-0.09605332921808939
b,radiomics,LUNG1,-2.724902909546099,-5.152044897567991
b,radiomics,LUNG1,17.051364202187447,0.9219520502089089
b,radiomics,LUNG1,6.918991754680386,3.5684392799585667
b,radiomics,LUNG1,-4.877067646953398,-3.7489151114853723
b,radiomics,LUNG1,1.9929023372193486,0.8889713933712632
b,radiomics,LUNG1,16.749663847894762,2.9242328845909196
b,radiomics,LUNG1,4.173244638289485,-4.390756144049924
b,radiomics,LUNG1,4.041760659477246,-1.1535868530783946
b,radiomics,LUNG1,0.434914321969459,2.3595087867354323
b,radiomics,LUNG1,15.124116322720123,4.254869590496318
b,radiomics,LUNG1,0.13524125967575978,-1.1734309789408899
b,radiomics,LUNG1,2.687512526171915,3.521438157865116
b,radiomics,LUNG1,7.31653665807619,-1.587478328290052
b,radiomics,LUNG1,-2.1220010953051744,-0.5012406343327654
b,radiomics,LUNG1,7.718249470336824,-2.1833330961845308
b,radiomics,LUNG1,-4.861883159057557,-2.328064670454029
b,radiomics,LUNG1,-1.7757028029412567,-5.5440804948877815
b,radiomics,LUNG1,2.1785997425739625,-3.0637819000141255
b,radiomics,LUNG1,-6.954937747733661,-2.686694923093004
b,radiomics,LUNG1,-0.8497645360525846,-6.326878257241597
b,radiomics,LUNG1,-0.797388096141593,-1.1076466149533897
b,radiomics,LUNG1,5.702491239660613,-0.4522982456429264
b,radiomics,LUNG1,-0.8623336247849943,-2.379780086203339
b,radiomics,LUNG1,-3.904061601656628,-2.195671641929281
b,radiomics,LUNG1,5.4814312432940815,0.3176797484571025
b,radiomics,LUNG1,3.394782972734897,-6.910962375935021
b,radiomics,LUNG1,10.23638353200816,0.7020691442986666
b,radiomics,LUNG1,2.1670469088504944,-2.842989298841085
b,radiomics,LUNG1,-7.045328978525605,0.9313713367167132
b,radiomics,LUNG1,3.0689532736102114,-2.2642862462118676
b,radiomics,LUNG1,4.186037580041227,-1.7255378279706894
b,radiomics,LUNG1,-3.7370143971680374,-3.7401841910177493
b,radiomics,LUNG1,1.4990255646971846,-3.4061452660765754
b,radiomics,LUNG1,3.1130426863918585,-1.7181392690309962
b,radiomics,LUNG1,-1.5525303498167837,-0.42924162204432276
b,radiomics,LUNG1,3.470846036727824,2.5690459138107347
b,radiomics,LUNG1,8.03229641958193,-1.3477118466699682
b,radiomics,LUNG1,11.37646256825631,3.7215519841046416
b,radiomics,LUNG1,0.7614682061146828,-1.428117304867683
b,radiomics,LUNG1,1.3811687225200748,2.3665526650380695
b,radiomics,LUNG1,-6.074991290428052,-0.02904917276829973
b,radiomics,LUNG1,-4.219884384147239,0.42716951920999363
b,radiomics,LUNG1,7.650236667709127,1.8889059085501898
b,radiomics,LUNG1,1.6994077021490732,0.5630926699644175
b,radiomics,LUNG1,4.057436373450105,1.5449664341648526
b,radiomics,LUNG1,3.9558725393709917,4.107171940723838
b,radiomics,LUNG1,2.214371798002886,0.7742776099539067
b,radiomics,LUNG1,-0.8321620926319729,2.7444848540983817
b,radiomics,LUNG1,-0.9545712038253881,3.152482633603741
b,radiomics,LUNG1,-1.7028591076393056,0.2534367741482095
b,radiomics,LUNG1,2.817287498202262,-1.5561099006413044
b,radiomics,LUNG1,0.7662676141431016,1.8132418441413178
b,radiomics,LUNG1,2.080080150783038,1.5569565801314107
b,radiomics,LUNG1,-1.5453056496133017,5.266426798192317
b,radiomics,LUNG1,-5.023339312699288,-0.8923758975596161
b,radiomics,LUNG1,-5.960170320930241,1.2191014427109002
b,radiomics,LUNG1,3.1607350598238444,0.5828496747058894
b,radiomics,LUNG1,15.620795652918838,5.358414325928141
b,radiomics,LUNG1,2.477030506851824,2.594617401383468
b,radiomics,LUNG1,-5.315869791964451,0.5447248873257029
b,radiomics,LUNG1,-2.66395104101795,-0.8663519325738098
b,radiomics,LUNG1,14.229168298657118,0.2599777645338054
b,radiomics,LUNG1,3.23203482427883,0.41872895301032503
b,radiomics,LUNG1,-7.426705993813453,0.11544831898960572
b,radiomics,LUNG1,-11.221923847826325,-2.6778030433057634
